date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:16	40223/40223	---M--	200	added ('OK')	application/x-javascript	etag:%229d1f-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:35:16	16789/16789	---M--	200	added ('OK')	application/x-javascript	etag:%224195-5c3d6201da074%22	https://motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:35:16	10642/10642	---M--	200	added ('OK')	application/x-javascript	etag:%222992-5a9dcf989a500%22	https://motaadmin.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:35:16	670/670	---M--	200	added ('OK')	application/x-javascript	etag:%2229e-5aa00a684db80%22	https://motaadmin.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	(from https://motaadmin.dexignlab.com/xhtml/index.html)
12:35:17	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:17	31028/31028	---M--	200	added ('OK')	text/css	etag:%227934-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:17	141765/141765	---M--	200	added ('OK')	text/css	etag:%22229c5-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:17	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:18	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596c0603c3900%22	https://motaadmin.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:18	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-58eadd266eb80%22	https://motaadmin.dexignlab.com/xhtml/icons/avasta/css/style.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/avasta/css/style.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:18	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5ae8fe939f800%22	https://motaadmin.dexignlab.com/xhtml/icons/flaticon/flaticon.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/flaticon/flaticon.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:18	106759/106759	---M--	200	added ('OK')	text/css	etag:%221a107-5af08ef7b7d00%22	https://motaadmin.dexignlab.com/xhtml/icons/icomoon/icomoon.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/icons/icomoon/icomoon.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/vendor/animate/animate.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/animate/animate.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	2191/2191	---M--	200	added ('OK')	text/css	etag:%2288f-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	241/241	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Aug%202021%2005:35:18%20GMT	https://motaadmin.dexignlab.com/xhtml/images/body/12.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/body/12.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:19	82892/82892	---M--	200	added ('OK')	image/jpeg	etag:%22143cc-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/cover.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/cover.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:20	241/241	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Aug%202021%2005:35:19%20GMT	https://motaadmin.dexignlab.com/xhtml/images/svg/cd-arrow.svg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/svg/cd-arrow.svg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:20	73079/73079	---M--	200	added ('OK')	image/jpeg	etag:%2211d77-5af09d19f5580%22	https://motaadmin.dexignlab.com/xhtml/images/1.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/css/style.css)
12:35:21	124704/124704	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jul%202020%2006:37:16%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.eot	C:/My%20Web%20Sites/admin_page/cdn.lineicons.com/2.0/fonts/LineIcons.eot	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:35:21	51676/51676	---M--	200	added ('OK')	font/woff2	date:Tue,%2014%20Jul%202020%2006:37:18%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.woff2	C:/My%20Web%20Sites/admin_page/cdn.lineicons.com/2.0/fonts/LineIcons.woff2	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:35:21	64732/64732	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.woff	C:/My%20Web%20Sites/admin_page/cdn.lineicons.com/2.0/fonts/LineIcons.woff	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:35:21	124532/124532	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.ttf	C:/My%20Web%20Sites/admin_page/cdn.lineicons.com/2.0/fonts/LineIcons.ttf	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:35:22	610039/610039	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Jul%202020%2006:37:17%20GMT	https://cdn.lineicons.com/2.0/fonts/LineIcons.svg	C:/My%20Web%20Sites/admin_page/cdn.lineicons.com/2.0/fonts/LineIcons.svg	(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:35:22	17266/17266	---M--	200	added ('OK')	application/x-javascript	etag:%224372-5c33a93475b80%22	https://motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/dashboard/dashboard-2.js	(from https://motaadmin.dexignlab.com/xhtml/index-2.html)
12:35:22	827/827	---M--	200	added ('OK')	image/png	etag:%2233b-5af09d19f5580%22	https://motaadmin.dexignlab.com/xhtml/images/logo-text-white.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/logo-text-white.png	(from https://motaadmin.dexignlab.com/xhtml/index-3.html)
12:35:23	17615/17615	---M--	200	added ('OK')	image/png	etag:%2244cf-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/profile.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/profile.png	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:23	43309/43309	---M--	200	added ('OK')	image/jpeg	etag:%22a92d-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/1.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:23	61367/61367	---M--	200	added ('OK')	image/jpeg	etag:%22efb7-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/2.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:23	39991/39991	---M--	200	added ('OK')	image/jpeg	etag:%229c37-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/3.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:23	58545/58545	---M--	200	added ('OK')	image/jpeg	etag:%22e4b1-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/4.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:24	6976/6976	---M--	200	added ('OK')	image/jpeg	etag:%221b40-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/5.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/5.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:24	6955/6955	---M--	200	added ('OK')	image/jpeg	etag:%221b2b-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/6.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:24	8044/8044	---M--	200	added ('OK')	image/jpeg	etag:%221f6c-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/7.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:24	106547/106547	---M--	200	added ('OK')	image/jpeg	etag:%221a033-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/8.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/8.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:25	76387/76387	---M--	200	added ('OK')	image/jpeg	etag:%2212a63-5af09c75ed280%22	https://motaadmin.dexignlab.com/xhtml/images/profile/9.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/profile/9.jpg	(from https://motaadmin.dexignlab.com/xhtml/app-profile.html)
12:35:25	12780/12780	---M--	200	added ('OK')	text/css	etag:%2231ec-59e82348ac500%22	https://motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:35:26	134624/134624	---M--	200	added ('OK')	application/x-javascript	etag:%2220de0-5af730154fc80%22	https://motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://motaadmin.dexignlab.com/xhtml/email-compose.html)
12:35:26	16144/16144	---M--	200	added ('OK')	text/css	etag:%223f10-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:35:26	238326/238326	---M--	200	added ('OK')	application/x-javascript	etag:%223a2f6-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:35:26	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/moment/moment.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:35:26	216960/216960	---M--	200	added ('OK')	application/x-javascript	etag:%2234f80-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:35:27	6105/6105	---M--	200	added ('OK')	application/x-javascript	etag:%2217d9-58e869948cc00%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/fullcalendar-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://motaadmin.dexignlab.com/xhtml/app-calender.html)
12:35:27	18670/18670	---M--	200	added ('OK')	image/jpeg	etag:%2248ee-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:27	17449/17449	---M--	200	added ('OK')	image/jpeg	etag:%224429-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:27	16237/16237	---M--	200	added ('OK')	image/jpeg	etag:%223f6d-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/3.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:28	15742/15742	---M--	200	added ('OK')	image/jpeg	etag:%223d7e-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/4.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:28	17721/17721	---M--	200	added ('OK')	image/jpeg	etag:%224539-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/5.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/5.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:28	15957/15957	---M--	200	added ('OK')	image/jpeg	etag:%223e55-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/6.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:28	17543/17543	---M--	200	added ('OK')	image/jpeg	etag:%224487-5af09c3e9d000%22	https://motaadmin.dexignlab.com/xhtml/images/product/7.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/product/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:29	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html)
12:35:29	19903/19903	---M--	200	added ('OK')	image/jpeg	etag:%224dbf-5af09cee16e00%22	https://motaadmin.dexignlab.com/xhtml/images/tab/1.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/tab/1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:35:29	14542/14542	---M--	200	added ('OK')	image/jpeg	etag:%2238ce-5af09cee16e00%22	https://motaadmin.dexignlab.com/xhtml/images/tab/2.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/tab/2.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:35:29	20738/20738	---M--	200	added ('OK')	image/jpeg	etag:%225102-5af09cee16e00%22	https://motaadmin.dexignlab.com/xhtml/images/tab/3.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/tab/3.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:35:30	31027/31027	---M--	200	added ('OK')	image/jpeg	etag:%227933-5af707748a200%22	https://motaadmin.dexignlab.com/xhtml/images/tab/4.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/tab/4.jpg	(from https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html)
12:35:30	803/803	---M--	200	added ('OK')	image/png	etag:%22323-5af09d19f5580%22	https://motaadmin.dexignlab.com/xhtml/images/logo.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/logo.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-invoice.html)
12:35:30	4065/4065	---M--	200	added ('OK')	image/png	etag:%22fe1-5c33ae1b7ec80%22	https://motaadmin.dexignlab.com/xhtml/images/qr.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/qr.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-invoice.html)
12:35:31	526/526	---M--	200	added ('OK')	image/png	etag:%2220e-5af09b7657780%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/5.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/avatar/5.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-customers.html)
12:35:31	3159/3159	---M--	200	added ('OK')	image/png	etag:%22c57-5af09b746f300%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/1.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/avatar/1.png	(from https://motaadmin.dexignlab.com/xhtml/ecom-customers.html)
12:35:32	126139/126139	---M--	200	added ('OK')	application/x-javascript	etag:%221ecbb-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:35:32	24629/24629	---M--	200	added ('OK')	application/x-javascript	etag:%226035-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:35:32	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:35:32	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:35:32	8638/8638	---M--	200	added ('OK')	application/x-javascript	etag:%2221be-5af1c1b542e00%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/flot-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/flot-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-flot.html)
12:35:33	93168/93168	---M--	200	added ('OK')	application/x-javascript	etag:%2216bf0-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:35:33	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/morris/morris.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/morris/morris.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:35:33	7865/7865	---M--	200	added ('OK')	application/x-javascript	etag:%221eb9-5af6fa0597080%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/morris-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/morris-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-morris.html)
12:35:33	23728/23728	---M--	200	added ('OK')	application/x-javascript	etag:%225cb0-5af5c8febca80%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartjs.html)
12:35:34	3039/3039	---M--	200	added ('OK')	application/x-javascript	etag:%22bdf-58dde99508380%22	https://motaadmin.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartist.html)
12:35:34	21701/21701	---M--	200	added ('OK')	application/x-javascript	etag:%2254c5-5af6fa4ffa000%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-chartist.html)
12:35:35	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-58dde996f0800%22	https://motaadmin.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://motaadmin.dexignlab.com/xhtml/chart-sparkline.html)
12:35:35	5448/5448	---M--	200	added ('OK')	application/x-javascript	etag:%221548-5af6d7104f680%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-sparkline.html)
12:35:35	3243/3243	---M--	200	added ('OK')	application/x-javascript	etag:%22cab-5af6d5894dc00%22	https://motaadmin.dexignlab.com/xhtml/js/plugins-init/piety-init.js	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/js/plugins-init/piety-init.js	(from https://motaadmin.dexignlab.com/xhtml/chart-peity.html)
12:35:36	4096/4096	---M--	200	added ('OK')	image/jpeg	etag:%221000-5af09b7657780%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/7.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/avatar/7.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:35:36	4048/4048	---M--	200	added ('OK')	image/jpeg	etag:%22fd0-5af09b7657780%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/6.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/avatar/6.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:35:36	4865/4865	---M--	200	added ('OK')	image/jpeg	etag:%221301-5af09b746f300%22	https://motaadmin.dexignlab.com/xhtml/images/avatar/8.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/avatar/8.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-media-object.html)
12:35:37	39554/39554	---M--	200	added ('OK')	image/png	etag:%229a82-5af09c0eedf80%22	https://motaadmin.dexignlab.com/xhtml/images/card/1.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/card/1.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:35:37	32687/32687	---M--	200	added ('OK')	image/png	etag:%227faf-5af09c0eedf80%22	https://motaadmin.dexignlab.com/xhtml/images/card/2.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/card/2.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:35:37	36372/36372	---M--	200	added ('OK')	image/png	etag:%228e14-5af09c0eedf80%22	https://motaadmin.dexignlab.com/xhtml/images/card/3.png	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/card/3.png	(from https://motaadmin.dexignlab.com/xhtml/ui-card.html)
12:35:38	51214/51214	---M--	200	added ('OK')	image/jpeg	etag:%22c80e-5af09bc0ba700%22	https://motaadmin.dexignlab.com/xhtml/images/big/img1.jpg	C:/My%20Web%20Sites/admin_page/motaadmin.dexignlab.com/xhtml/images/big/img1.jpg	(from https://motaadmin.dexignlab.com/xhtml/ui-carousel.html)
